Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2024-07-19,135.628668,139.306501,134.049651,135.922897,,7353600.000000,BX
2024-07-22,137.305759,139.100543,136.060195,138.463043,,4004200.000000,BX
2024-07-23,139.316316,142.366466,139.306499,140.856094,,4640000.000000,BX
2024-07-24,139.757659,140.346118,134.834262,134.981384,,4497500.000000,BX
2024-07-25,135.059821,140.306853,133.529830,137.325363,,4412700.000000,BX
2024-07-26,139.659569,140.149947,137.511727,139.267273,,3262800.000000,BX
2024-07-29,139.089710,139.651995,137.570581,139.069977,,2325800.000000,BX
2024-07-30,139.809826,140.924521,138.024350,139.425110,,2831400.000000,BX
2024-07-31,140.825873,142.404202,139.020664,140.224136,,3617800.000000,BX
2024-08-01,139.997257,140.303055,133.802340,135.173508,,4044800.000000,BX
2024-08-02,132.500235,133.368302,129.304125,131.247437,,4695700.000000,BX
2024-08-05,125.131421,130.399078,122.763935,127.755379,,6374300.000000,BX
2024-08-06,128.130248,131.020560,127.074752,128.544556,,3288900.000000,BX
2024-08-07,131.809701,132.026721,125.614784,125.861397,,2970500.000000,BX
2024-08-08,127.439717,129.402747,126.226378,128.879929,,1975300.000000,BX
2024-08-09,128.791161,130.083410,127.350949,129.156143,,1416000.000000,BX
2024-08-12,129.254787,130.448400,126.443393,127.528496,,3100400.000000,BX
2024-08-13,128.909526,131.888615,128.347256,131.543365,,3219300.000000,BX
2024-08-14,131.868881,134.650682,131.563083,134.315292,,2970100.000000,BX
2024-08-15,135.992252,136.376968,133.713551,134.423798,,3508900.000000,BX
2024-08-16,134.384333,135.143905,131.434851,132.460754,,3727400.000000,BX
2024-08-19,132.184542,133.170994,131.701175,132.825729,,2146200.000000,BX
2024-08-20,133.023035,133.466935,130.912029,131.178360,,1811400.000000,BX
2024-08-21,131.464448,133.171006,129.945304,132.924393,,1945200.000000,BX
2024-08-22,132.914526,133.664224,131.711054,132.963837,,1795500.000000,BX
2024-08-23,134.078527,138.783906,133.881239,137.393005,,4886900.000000,BX
2024-08-26,138.448540,140.322792,137.925721,140.036728,,3795200.000000,BX
2024-08-27,138.764190,140.401704,138.665554,139.336334,,3870800.000000,BX
2024-08-28,138.882547,140.135345,137.383151,138.182175,,2548600.000000,BX
2024-08-29,138.626089,139.622400,137.827066,138.675415,,2744900.000000,BX
2024-08-30,139.425105,140.756821,136.741954,140.431290,,3421600.000000,BX
2024-09-03,139.513883,140.026842,135.124175,136.268463,,2339700.000000,BX
2024-09-04,135.785104,137.087228,134.739468,135.982407,,1703600.000000,BX
2024-09-05,136.791273,138.981197,135.864006,136.396698,,2234600.000000,BX
2024-09-06,136.732087,138.201905,133.792464,135.262268,,2577900.000000,BX
2024-09-09,136.850470,138.872700,136.584139,137.876389,,2133700.000000,BX
2024-09-10,138.389339,140.569405,136.298066,140.283340,,2684700.000000,BX
2024-09-11,139.967656,141.486785,136.367113,141.328964,,3148600.000000,BX
2024-09-12,142.098394,144.988690,140.776552,144.515198,,3543000.000000,BX
2024-09-13,145.994879,149.812443,145.748266,149.141663,,4681200.000000,BX
2024-09-16,149.506648,153.077599,148.816134,152.466003,,4426400.000000,BX
2024-09-17,153.245310,154.340272,151.647248,152.949371,,3923400.000000,BX
2024-09-18,153.195976,155.622639,150.621336,152.830978,,3921300.000000,BX
2024-09-19,157.635020,158.069062,153.807582,157.496918,,4707700.000000,BX
2024-09-20,157.674466,159.065367,155.691704,155.977768,,5540500.000000,BX
2024-09-23,156.766933,158.039464,154.379721,155.080109,,3485300.000000,BX
2024-09-24,155.119558,156.017233,154.064048,155.415497,,2227500.000000,BX
2024-09-25,154.774292,155.770618,150.157705,150.700256,,3918400.000000,BX
2024-09-26,152.505473,152.929640,150.147854,151.390778,,3155400.000000,BX
2024-09-27,152.150338,153.748385,151.558460,152.840851,,2170600.000000,BX
2024-09-30,151.834664,152.337749,149.151514,151.055374,,3110200.000000,BX
2024-10-01,151.035649,151.035649,147.849413,149.792725,,2949700.000000,BX
2024-10-02,148.776690,151.321723,148.776690,150.147858,,1862800.000000,BX
2024-10-03,149.674353,150.473377,147.760634,149.151535,,2109500.000000,BX
2024-10-04,150.976466,151.469692,148.155213,149.861771,,2073700.000000,BX
2024-10-07,149.121924,149.772986,146.290812,147.050385,,2101100.000000,BX
2024-10-08,148.007237,148.391953,146.389456,147.415375,,1578000.000000,BX
2024-10-09,145.994887,147.474565,144.978843,146.409195,,2847300.000000,BX
2024-10-10,145.945555,148.174946,145.245183,147.010925,,2460700.000000,BX
2024-10-11,147.987510,151.371032,147.750756,150.966583,,2205400.000000,BX
2024-10-14,151.864263,153.699064,151.479548,153.383408,,2576800.000000,BX
2024-10-15,154.429043,155.415495,153.008550,154.202164,,2615800.000000,BX
2024-10-16,155.247799,158.217014,154.932128,157.546234,,3962000.000000,BX
2024-10-17,162.123380,169.916344,162.064180,167.430481,,9088800.000000,BX
2024-10-18,169.265284,173.556356,167.756014,170.024857,,5749100.000000,BX
2024-10-21,169.176511,171.800477,168.091408,168.456406,,3386700.000000,BX
2024-10-22,168.180177,168.594485,164.648678,166.217133,,2926500.000000,BX
2024-10-23,166.088906,168.140728,162.804020,164.658554,,3167400.000000,BX
2024-10-24,168.229502,169.659870,165.684470,167.361435,,3531200.000000,BX
2024-10-25,168.229505,168.850974,164.816390,165.230698,,2831000.000000,BX
2024-10-28,167.283193,169.216699,166.549446,168.532532,,2141300.000000,BX
2024-10-29,167.481504,168.492866,166.727921,168.373886,,2313600.000000,BX
2024-10-30,168.403629,171.794704,168.254904,170.089249,,2500700.000000,BX
2024-10-31,169.048147,169.811624,166.172664,166.331314,,3473000.000000,BX
2024-11-01,167.352589,170.109077,166.390791,166.718002,,3453200.000000,BX
2024-11-04,166.480031,167.570735,165.210858,165.627304,,2383500.000000,BX
2024-11-05,165.319928,168.205321,164.754756,168.185486,,2609600.000000,BX
2024-11-06,173.569567,176.792081,171.120455,174.888321,,6852200.000000,BX
2024-11-07,174.600775,175.493173,172.518544,174.809006,,2865900.000000,BX
2024-11-08,174.640444,177.119301,174.313233,175.959198,,2768300.000000,BX
2024-11-11,177.981942,182.404230,177.515916,181.610992,,2998400.000000,BX
2024-11-12,180.619440,181.095376,176.514453,179.132126,,2939600.000000,BX
2024-11-13,179.736965,181.452330,178.874312,180.024506,,2728000.000000,BX
2024-11-14,180.550022,182.780994,179.142033,179.677475,,2417200.000000,BX
2024-11-15,178.616530,181.462253,178.249664,179.875793,,2893600.000000,BX
2024-11-18,179.211458,181.531665,177.942285,181.462250,,2083100.000000,BX
2024-11-19,179.469255,184.744270,179.320530,183.346191,,2625500.000000,BX
2024-11-20,183.435419,185.537485,181.373008,183.465164,,2828700.000000,BX
2024-11-21,184.922736,192.993894,183.435422,192.369217,,4400600.000000,BX
2024-11-22,192.934410,198.258990,191.675146,197.366608,,4504300.000000,BX
2024-11-25,198.308559,199.260447,191.417340,191.486740,,6691800.000000,BX
2024-11-26,191.347922,191.417337,189.107040,190.039093,,3205500.000000,BX
2024-11-27,191.357859,192.587362,186.925661,187.421432,,2361300.000000,BX
2024-11-29,189.870534,190.326635,188.789741,189.473907,,1460400.000000,BX
2024-12-02,190.098597,190.881909,185.230118,185.468094,,2712700.000000,BX
2024-12-03,185.735803,186.985142,183.633722,184.595520,,2643800.000000,BX
2024-12-04,184.436880,185.388767,183.128051,183.931198,,2658200.000000,BX
2024-12-05,184.426958,187.609817,184.198907,185.616806,,2264000.000000,BX
2024-12-06,185.944019,187.352008,185.071457,185.418503,,2361100.000000,BX
2024-12-09,188.174998,189.870543,182.781003,183.782471,,3376600.000000,BX
2024-12-10,183.980775,189.989522,183.415589,187.966782,,3786600.000000,BX
2024-12-11,190.227499,192.359310,189.424337,190.782761,,3556200.000000,BX
2024-12-12,189.384674,189.751540,186.152250,188.690598,,2829500.000000,BX
2024-12-13,188.878993,190.544778,186.638097,186.826492,,3658100.000000,BX
2024-12-16,187.609822,188.065923,186.221653,186.866165,,2945500.000000,BX
2024-12-17,185.557318,185.924184,181.402751,181.561401,,4278200.000000,BX
2024-12-18,181.363096,182.443874,170.198314,170.247894,,5063000.000000,BX
2024-12-19,172.776342,173.113462,167.074970,167.481506,,7802700.000000,BX
2024-12-20,165.746302,171.804629,164.645689,169.395172,,10917100.000000,BX
2024-12-23,168.740754,171.318771,167.709556,170.733765,,3299000.000000,BX
2024-12-24,171.883956,174.987475,170.733763,174.204163,,1584700.000000,BX
2024-12-26,172.776335,175.631983,172.776335,174.967651,,1438500.000000,BX
2024-12-27,173.192782,174.789167,171.209697,172.538361,,3124200.000000,BX
2024-12-30,170.456125,171.477413,167.769037,170.594940,,1899100.000000,BX
2024-01-02,459.370337,466.390260,457.490508,460.251495,,742500.000000,NOC
2024-01-03,464.510460,473.703921,460.985798,464.941254,,773500.000000,NOC
2024-01-04,471.236665,473.654971,461.778835,461.857178,,791600.000000,NOC
2024-01-05,462.826452,462.826452,457.421991,460.055695,,511500.000000,NOC
2024-01-08,456.276457,465.450348,455.473612,465.313293,,658900.000000,NOC
2024-01-09,465.352435,467.819714,460.163371,462.346710,,617500.000000,NOC
2024-01-10,462.121512,467.095180,461.250125,462.072571,,499300.000000,NOC
2024-01-11,462.718714,463.149508,455.591079,457.559021,,544600.000000,NOC
2024-01-12,458.959113,471.383526,458.959113,471.011475,,701200.000000,NOC
2024-01-16,471.422702,472.078693,466.067183,467.898041,,734600.000000,NOC
2024-01-17,467.349766,472.793399,463.668449,463.962189,,612100.000000,NOC
2024-01-18,465.195808,466.253191,458.714333,464.696472,,875800.000000,NOC
2024-01-19,465.421004,465.421004,459.536777,460.633362,,1369200.000000,NOC
2024-01-22,459.595543,460.917265,456.531046,456.854126,,871200.000000,NOC
2024-01-23,456.775800,461.034765,455.091796,458.126923,,1083800.000000,NOC
2024-01-24,456.854167,463.090846,453.123909,454.210693,,1194800.000000,NOC
2024-01-25,437.253147,439.602911,417.084277,425.455322,,2293200.000000,NOC
2024-01-26,426.620376,430.076495,422.488695,428.793915,,1147600.000000,NOC
2024-01-29,430.791260,433.297679,426.042759,429.136627,,857100.000000,NOC
2024-01-30,433.728482,435.745366,428.177136,434.218018,,2324800.000000,NOC
2024-01-31,436.058637,440.288231,435.236221,437.409760,,3213800.000000,NOC
2024-02-01,437.419550,438.398621,433.434754,436.881073,,2179400.000000,NOC
2024-02-02,436.450306,438.369277,432.259883,437.233551,,1616400.000000,NOC
2024-02-05,434.639021,436.489480,431.026246,433.023560,,1656000.000000,NOC
2024-02-06,432.749372,440.503627,431.711559,438.790253,,587900.000000,NOC
2024-02-07,438.790272,444.429701,438.790272,444.400330,,748100.000000,NOC
2024-02-08,443.382059,444.645068,440.395904,441.776398,,527800.000000,NOC
2024-02-09,442.647831,446.025638,441.091111,445.399048,,906700.000000,NOC
2024-02-12,445.477299,446.103918,441.864524,442.021179,,723400.000000,NOC
2024-02-13,444.263299,446.045186,433.875340,436.832153,,1020200.000000,NOC
2024-02-14,438.134279,440.581956,433.728459,437.027924,,1002200.000000,NOC
2024-02-15,437.889525,442.207232,437.106280,440.581970,,974700.000000,NOC
2024-02-16,440.944233,443.391910,438.633639,441.521881,,1016300.000000,NOC
2024-02-20,443.734595,450.901402,443.372343,444.410156,,1367700.000000,NOC
2024-02-21,445.163985,451.439834,444.263257,450.372650,,1284700.000000,NOC
2024-02-22,449.080296,449.824400,442.060373,447.484406,,1801300.000000,NOC
2024-02-23,448.113590,453.756536,447.838325,453.304321,,574600.000000,NOC
2024-02-26,454.454522,457.875698,451.121852,451.574066,,618600.000000,NOC
2024-02-27,449.843845,451.505275,446.324384,450.610657,,421100.000000,NOC
2024-02-28,451.839489,454.267731,449.480071,451.190674,,535600.000000,NOC
2024-02-29,450.630357,453.697604,447.710568,453.225708,,927200.000000,NOC
2024-03-01,453.206012,453.206012,446.147409,447.209137,,1272600.000000,NOC
2024-03-04,448.290537,453.432125,447.749847,452.301544,,692700.000000,NOC
2024-03-05,455.398335,456.725487,450.217414,450.512360,,1450500.000000,NOC
2024-03-06,450.414036,455.997999,450.138771,453.274841,,546100.000000,NOC
2024-03-07,451.446236,451.819816,446.579942,448.683746,,796300.000000,NOC
2024-03-08,447.317275,452.114775,445.478895,451.731354,,475600.000000,NOC
2024-03-11,451.711718,454.425035,450.600818,451.485596,,552500.000000,NOC
2024-03-12,448.831197,453.107659,446.845360,451.082489,,1213600.000000,NOC
2024-03-13,450.807257,454.385731,450.286218,450.482849,,698500.000000,NOC
2024-03-14,450.256727,453.589428,449.499756,453.068359,,669900.000000,NOC
2024-03-15,450.138763,456.538710,450.138763,453.943329,,1000000.000000,NOC
2024-03-18,453.206026,455.683411,451.288982,454.572540,,540800.000000,NOC
2024-03-19,457.138395,459.596128,454.808468,459.576477,,726800.000000,NOC
2024-03-20,460.707015,463.440013,458.730988,462.791168,,617300.000000,NOC
2024-03-21,463.961050,465.553657,459.399483,459.586273,,798000.000000,NOC
2024-03-22,461.041263,463.322047,459.694430,460.824982,,615400.000000,NOC
2024-03-25,463.351532,464.020028,459.999180,461.385345,,446900.000000,NOC
2024-03-26,461.562321,465.062131,460.677543,461.965393,,503900.000000,NOC
2024-03-27,464.836017,469.810497,463.980731,469.289429,,823100.000000,NOC
2024-03-28,470.901723,472.622136,469.918629,470.567474,,632500.000000,NOC
2024-04-01,470.302059,470.724782,462.958350,463.381073,,794700.000000,NOC
2024-04-02,464.108539,465.976410,457.148251,458.475403,,801700.000000,NOC
2024-04-03,457.462791,459.694432,449.086847,449.283478,,1271600.000000,NOC
2024-04-04,450.256742,456.794307,447.897324,451.711731,,2219400.000000,NOC
2024-04-05,449.775038,451.259489,444.849731,446.815918,,1448700.000000,NOC
2024-04-08,448.408537,450.217426,447.120688,448.644470,,1509600.000000,NOC
2024-04-09,445.174128,447.405769,442.814710,446.973206,,855400.000000,NOC
2024-04-10,444.948051,451.003909,442.165880,450.168274,,983100.000000,NOC
2024-04-11,448.870573,452.154102,447.091177,450.089600,,692800.000000,NOC
2024-04-12,454.218638,460.294148,448.113637,448.398712,,1045500.000000,NOC
2024-04-15,454.149776,456.754967,438.675897,443.660187,,2007800.000000,NOC
2024-04-16,445.419910,448.438013,442.441138,442.736084,,953200.000000,NOC
2024-04-17,445.262634,446.176904,440.858366,444.407318,,818200.000000,NOC
2024-04-18,442.274001,448.978705,442.274001,444.849701,,846300.000000,NOC
2024-04-19,447.887465,455.663736,445.410081,454.759277,,1213900.000000,NOC
2024-04-22,457.069571,464.462452,454.257938,463.017303,,1006300.000000,NOC
2024-04-23,465.573315,468.709386,462.456926,466.654724,,1365400.000000,NOC
2024-04-24,467.057798,469.053476,462.820668,466.546600,,1124100.000000,NOC
2024-04-25,460.844624,482.305568,457.138374,479.808502,,1365400.000000,NOC
2024-04-26,479.316958,480.093610,469.633483,472.327179,,1371900.000000,NOC
2024-04-29,473.359432,478.058617,472.622112,477.999634,,714400.000000,NOC
2024-04-30,478.225748,479.808514,475.355102,476.829742,,909000.000000,NOC
2024-05-01,476.918198,481.981122,475.237117,478.147064,,1157300.000000,NOC
2024-05-02,476.711788,480.221439,466.310644,466.969330,,1373000.000000,NOC
2024-05-03,467.608330,469.446710,457.364515,461.159241,,1443400.000000,NOC
2024-05-06,462.388094,463.292553,459.409323,460.933105,,862300.000000,NOC
2024-05-07,462.732185,466.821857,461.031423,465.740448,,734300.000000,NOC
2024-05-08,466.585876,467.716458,463.390823,463.636597,,866600.000000,NOC
2024-05-09,463.567872,466.497472,463.567872,465.425903,,868900.000000,NOC
2024-05-10,466.241856,468.247345,464.432968,466.772705,,579000.000000,NOC
2024-05-13,467.165933,472.602437,467.165933,468.591400,,507000.000000,NOC
2024-05-14,469.672830,471.108138,465.838772,466.055054,,505700.000000,NOC
2024-05-15,463.872595,465.229269,458.445901,461.709778,,682300.000000,NOC
2024-05-16,462.368438,464.432940,459.723915,462.732178,,842400.000000,NOC
2024-05-17,463.892209,463.892209,460.294084,462.270111,,966700.000000,NOC
2024-05-20,463.921728,464.108518,460.176144,461.011780,,689400.000000,NOC
2024-05-21,462.761680,465.946892,460.648035,463.921722,,579600.000000,NOC
2024-05-22,463.007443,467.303555,462.397930,466.664551,,556400.000000,NOC
2024-05-23,464.098664,467.018452,458.357403,459.311005,,947100.000000,NOC
2024-05-24,459.607272,461.651265,459.024652,460.574951,,420800.000000,NOC
2024-05-28,459.291286,459.291286,449.347686,449.782166,,848400.000000,NOC
2024-05-29,447.906046,448.064041,440.589059,440.786560,,1340700.000000,NOC
2024-05-30,442.850305,444.509209,439.246098,440.914886,,1257000.000000,NOC
2024-05-31,440.697622,446.256953,439.729943,445.111511,,2867200.000000,NOC
2024-06-03,443.561263,447.708523,443.205766,443.689606,,1085600.000000,NOC
2024-06-04,443.650110,444.598051,441.734460,442.761414,,530700.000000,NOC
2024-06-05,442.040559,442.554021,435.760380,436.816956,,993800.000000,NOC
2024-06-06,436.846587,440.766754,435.957891,439.196716,,673500.000000,NOC
2024-06-07,438.278406,440.253301,434.298996,434.516235,,716600.000000,NOC
2024-06-10,434.476717,436.323238,429.608610,430.299805,,1013900.000000,NOC
2024-06-11,428.798914,430.526946,423.585194,424.424530,,1385000.000000,NOC
2024-06-12,424.829379,426.883256,419.072545,421.788025,,1326200.000000,NOC
2024-06-13,421.225195,421.452319,414.974668,418.104889,,1393800.000000,NOC
2024-06-14,416.791555,418.786187,413.345374,418.766449,,1085600.000000,NOC
2024-06-17,417.729626,425.629203,416.890290,424.385010,,1033400.000000,NOC
2024-06-18,424.888594,427.455962,419.615630,420.484558,,963100.000000,NOC
2024-06-20,420.217990,431.316886,420.217990,429.026031,,863800.000000,NOC
2024-06-21,426.320373,428.087911,421.659621,426.665985,,1888800.000000,NOC
2024-06-24,428.453321,432.205638,423.456840,425.263885,,1077500.000000,NOC
2024-06-25,425.500838,426.142673,423.051958,423.101349,,724400.000000,NOC
2024-06-26,424.928075,427.791695,421.748494,426.073517,,779500.000000,NOC
2024-06-27,427.110378,432.106858,426.567264,429.450623,,981600.000000,NOC
2024-06-28,430.833067,432.600605,428.502706,430.477600,,1103100.000000,NOC
2024-07-01,432.106889,434.970480,427.791750,429.539520,,719100.000000,NOC
2024-07-02,429.263001,431.988365,428.216310,431.879730,,504000.000000,NOC
2024-07-03,431.494636,433.005429,429.391369,431.603241,,304000.000000,NOC
2024-07-05,431.603249,431.603249,427.060986,429.272888,,436700.000000,NOC
2024-07-08,429.687606,430.655315,424.019669,424.849121,,727900.000000,NOC
2024-07-09,424.602232,424.987351,418.361559,418.410950,,910300.000000,NOC
2024-07-10,417.384010,421.235047,417.384010,420.889435,,717700.000000,NOC
2024-07-11,419.724240,427.762073,419.329267,426.596863,,761200.000000,NOC
2024-07-12,429.539481,432.195716,426.211789,426.814117,,692100.000000,NOC
2024-07-15,428.561930,430.971303,425.658833,426.498169,,624400.000000,NOC
2024-07-16,425.797051,430.576291,425.787197,429.697479,,641300.000000,NOC
2024-07-17,429.253140,436.283759,428.492816,434.644623,,1140100.000000,NOC
2024-07-18,431.948840,440.263127,431.948840,434.091583,,891200.000000,NOC
2024-07-19,436.994713,436.994713,429.341998,432.442596,,720000.000000,NOC
2024-07-22,432.106862,433.360909,429.648099,432.600586,,790700.000000,NOC
2024-07-23,433.923779,438.071069,431.514406,436.747864,,681200.000000,NOC
2024-07-24,438.860983,440.352038,431.534113,436.570099,,1301000.000000,NOC
2024-07-25,455.143990,466.894604,453.169096,464.662994,,2050800.000000,NOC
2024-07-26,471.565218,478.368742,466.183619,474.270813,,1164600.000000,NOC
2024-07-29,475.011395,476.482712,469.274330,471.298615,,877300.000000,NOC
2024-07-30,470.597505,482.920856,469.057090,480.620117,,745000.000000,NOC
2024-07-31,480.432521,483.236867,476.788839,478.240387,,1454400.000000,NOC
2024-08-01,479.701803,488.440716,477.341820,487.166901,,997800.000000,NOC
2024-08-02,489.754022,498.660784,479.603067,488.341949,,1045600.000000,NOC
2024-08-05,491.235200,500.467806,480.185664,486.446075,,967500.000000,NOC
2024-08-06,487.038515,489.280009,479.859755,480.422607,,741500.000000,NOC
2024-08-07,477.292402,488.835661,474.646051,483.602203,,739800.000000,NOC
2024-08-08,481.548351,489.102315,478.773597,485.152527,,544400.000000,NOC
2024-08-09,486.288092,489.635522,480.886755,488.134613,,519100.000000,NOC
2024-08-12,489.270170,496.379801,485.823989,495.362732,,922800.000000,NOC
2024-08-13,495.194827,496.202042,490.218115,496.073669,,781000.000000,NOC
2024-08-14,495.175080,501.159006,494.543099,498.660767,,720100.000000,NOC
2024-08-15,498.295424,498.897753,495.026977,497.377106,,611800.000000,NOC
2024-08-16,498.088116,501.356563,495.816969,500.299988,,580300.000000,NOC
2024-08-19,500.388784,502.087194,497.199320,498.532379,,344300.000000,NOC
2024-08-20,498.167057,501.682366,494.237007,501.662628,,452900.000000,NOC
2024-08-21,502.521691,503.025298,498.532396,500.497406,,527300.000000,NOC
2024-08-22,499.855584,505.444538,499.855584,503.232666,,500800.000000,NOC
2024-08-23,503.598008,503.992981,498.897750,502.946289,,554900.000000,NOC
2024-08-26,503.953509,505.908696,502.422978,505.572937,,515000.000000,NOC
2024-08-27,505.622266,507.458904,501.623118,506.007385,,434000.000000,NOC
2024-08-28,509.088206,510.984087,503.736260,507.113312,,638700.000000,NOC
2024-08-29,507.547810,514.973431,505.770417,512.830627,,509500.000000,NOC
2024-08-30,510.016420,517.047039,509.690546,516.642212,,712700.000000,NOC
2024-09-03,518.129252,522.104516,516.007748,518.168884,,810700.000000,NOC
2024-09-04,519.477431,524.186345,515.700389,519.150269,,580100.000000,NOC
2024-09-05,520.201161,521.251990,511.863931,514.897461,,384300.000000,NOC
2024-09-06,514.897453,518.367179,510.277726,510.545410,,535700.000000,NOC
2024-09-09,512.528063,520.557976,512.528063,519.675720,,642000.000000,NOC
2024-09-10,520.974393,522.451495,514.828010,515.472351,,561500.000000,NOC
2024-09-11,512.994034,513.965599,503.734856,511.467377,,650200.000000,NOC
2024-09-12,508.156263,514.560347,508.156263,514.054749,,473600.000000,NOC
2024-09-13,512.865161,517.018921,511.625973,515.284058,,292800.000000,NOC
2024-09-16,519.626126,522.937262,515.046092,516.761169,,338500.000000,NOC
2024-09-17,510.545402,517.395606,508.780770,516.245667,,423000.000000,NOC
2024-09-18,516.245649,522.163981,512.468607,517.118042,,532600.000000,NOC
2024-09-19,518.208520,518.644717,512.964299,517.742615,,468400.000000,NOC
2024-09-20,516.582735,522.263153,513.747428,520.587769,,1330400.000000,NOC
2024-09-23,520.696812,529.985759,519.021428,528.528503,,524000.000000,NOC
2024-09-24,526.436779,529.153069,521.965779,525.276855,,528100.000000,NOC
2024-09-25,527.576734,528.389648,520.548095,523.541931,,437300.000000,NOC
2024-09-26,519.794688,526.010413,518.684380,519.774841,,426100.000000,NOC
2024-09-27,518.961955,524.354903,517.455083,522.233398,,528800.000000,NOC
2024-09-30,522.163960,524.364789,517.385705,523.502319,,957200.000000,NOC
2024-10-01,523.611387,550.764485,521.232182,539.175598,,1200800.000000,NOC
2024-10-02,539.780307,542.496597,533.633923,534.208923,,690900.000000,NOC
2024-10-03,535.180439,538.898002,530.372414,532.930115,,443700.000000,NOC
2024-10-04,531.185326,533.901616,529.440540,532.097351,,393900.000000,NOC
2024-10-07,531.621488,534.635171,526.863019,529.351257,,436200.000000,NOC
2024-10-08,531.373708,531.978417,527.041512,528.042786,,422500.000000,NOC
2024-10-09,526.952232,529.906497,524.196310,527.626343,,428500.000000,NOC
2024-10-10,527.606531,527.606531,521.331267,522.530823,,372800.000000,NOC
2024-10-11,524.434208,526.406986,521.975679,524.126892,,325100.000000,NOC
2024-10-14,526.060039,530.372388,523.264424,529.450439,,334000.000000,NOC
2024-10-15,530.640080,531.482704,521.331287,522.372192,,710700.000000,NOC
2024-10-16,520.538262,527.071227,520.458937,526.833313,,541200.000000,NOC
2024-10-17,520.627429,524.850591,517.603823,523.403198,,909200.000000,NOC
2024-10-18,523.641212,526.337656,521.053742,526.198853,,1245900.000000,NOC
2024-10-21,529.113391,532.246092,521.281760,525.068726,,579700.000000,NOC
2024-10-22,525.217378,525.217378,513.341021,515.700439,,677400.000000,NOC
2024-10-23,517.593860,518.377065,510.981571,511.933289,,919500.000000,NOC
2024-10-24,511.447458,526.406959,511.278945,519.150269,,1310300.000000,NOC
2024-10-25,521.281780,523.185155,514.084566,514.857788,,516100.000000,NOC
2024-10-28,514.778471,514.778471,507.026105,507.720062,,680700.000000,NOC
2024-10-29,508.067016,508.225605,499.650462,499.690094,,582000.000000,NOC
2024-10-30,499.690113,504.964104,497.509161,500.968964,,799200.000000,NOC
2024-10-31,501.236618,507.273968,499.700037,504.617126,,908100.000000,NOC
2024-11-01,509.454929,509.454929,501.950370,502.565033,,497900.000000,NOC
2024-11-04,503.397790,506.570093,497.796667,503.050812,,455400.000000,NOC
2024-11-05,504.537793,508.751032,501.107730,508.463562,,695400.000000,NOC
2024-11-06,524.771298,524.771298,510.981641,518.615051,,965700.000000,NOC
2024-11-07,521.370925,521.370925,512.974217,516.077148,,671600.000000,NOC
2024-11-08,518.842984,526.674675,517.712830,524.414368,,495800.000000,NOC
2024-11-11,528.320320,535.091260,527.903970,529.083679,,538400.000000,NOC
2024-11-12,531.512477,531.512477,525.326401,526.793640,,649900.000000,NOC
2024-11-13,524.176483,525.316560,514.352228,515.918518,,773400.000000,NOC
2024-11-14,516.493508,516.493508,487.873230,496.012207,,1187600.000000,NOC
2024-11-15,493.256260,499.878473,486.624124,489.717133,,1428600.000000,NOC
2024-11-18,490.569678,494.009664,483.422051,484.453033,,875900.000000,NOC
2024-11-19,489.845989,493.632954,485.414652,486.772797,,795200.000000,NOC
2024-11-20,486.078873,488.686129,483.223779,487.724518,,533500.000000,NOC
2024-11-21,489.627912,492.601963,484.938844,492.116211,,609800.000000,NOC
2024-11-22,493.672619,495.675136,490.034350,492.572205,,507500.000000,NOC
2024-11-25,489.231364,489.717116,474.281815,481.072540,,1805800.000000,NOC
2024-11-26,482.351410,487.486598,478.395932,484.205231,,849300.000000,NOC
2024-11-27,484.046588,488.160715,483.778934,484.849579,,583400.000000,NOC
2024-11-29,485.662480,486.376253,482.391036,485.414642,,336700.000000,NOC
2024-12-02,484.827303,486.997570,479.760015,482.587341,,479600.000000,NOC
2024-12-03,483.513162,484.130391,480.974551,483.045258,,683800.000000,NOC
2024-12-04,480.586280,485.663533,478.913783,484.448975,,804600.000000,NOC
2024-12-05,483.632636,484.419120,476.006838,477.430450,,932500.000000,NOC
2024-12-06,477.470236,477.908275,468.450659,471.536835,,915700.000000,NOC
2024-12-09,469.346668,479.859552,468.500454,477.032227,,930200.000000,NOC
2024-12-10,475.578738,478.535489,471.178475,478.037720,,789600.000000,NOC
2024-12-11,478.157160,478.714659,471.885279,473.498047,,1058100.000000,NOC
2024-12-12,474.871897,484.050764,471.656297,479.361786,,1317400.000000,NOC
2024-12-13,477.848555,481.860575,475.538929,477.858521,,699600.000000,NOC
2024-12-16,476.703695,482.487772,475.359712,480.446930,,859200.000000,NOC
2024-12-17,478.804306,484.717808,476.255730,478.147247,,747300.000000,NOC
2024-12-18,478.734599,481.342905,465.035979,465.573578,,839200.000000,NOC
2024-12-19,464.199746,468.868824,460.745225,465.045959,,730200.000000,NOC
2024-12-20,465.404318,472.283493,462.278343,467.445190,,1283900.000000,NOC
2024-12-23,467.275933,468.161977,462.049355,465.115631,,581900.000000,NOC
2024-12-24,464.607917,469.685170,463.821433,468.988281,,235100.000000,NOC
2024-12-26,468.988271,471.905192,467.574623,470.123199,,294600.000000,NOC
2024-12-27,467.524839,472.532397,466.937474,469.247131,,376000.000000,NOC
2024-12-30,465.732878,466.967336,463.104642,464.438660,,440200.000000,NOC
